Frame,Timestamp,PSML_position_x,PSML_position_y,PSML_position_z,PSMR_position_x,PSMR_position_y,PSMR_position_z,PSML_gripper_angle,PSMR_gripper_angle,PSML_velocity_x,PSML_velocity_y,PSML_velocity_z,PSMR_velocity_x,PSMR_velocity_y,PSMR_velocity_z
4088,1674856780059.38,-5772.625,-39578.97916666666,127536.27083333331,103817.70833333331,33818.833333333336,-18316.52083333333,-0.173999994993,1.57000005245,-4.458998923365517,12.626469943808713,-4.988948666961851,0.11478728804072669,0.47799623266569785,-0.3560131958442412
4089,1674856780092.71,-5757.6,-39396.66666666666,127353.33333333331,103820.93333333332,33819.8,-18320.13333333333,-0.17399999499299998,1.57000005245,-2.910665026575726,10.31999470208589,-5.512845982655183,0.1212206086024047,0.3036554892537553,-0.29011252946313576
4090,1674856780126.04,-5850.1,-39189.025,127142.25,103822.775,33820.85,-18322.875,-0.173999994993,1.57000005245,-1.564253779197588,7.798873498843297,-6.118589661120606,0.11038026426114522,0.13422822933713574,-0.18162574457437272
4091,1674856780159.37,-6029.073170731706,-38852.85365853659,126746.43902439026,103829.19512195123,33828.39024390244,-18326.46341463414,-0.173999994993,1.5700000524499995,-2.5647321694430225,7.261964257497674,-7.899089484888044,0.11487910484164938,0.09557843952295729,-0.09943552350842348
4092,1674856780192.7,-6141.444444444444,-38596.333333333336,126386.38888888885,103834.22222222225,33830.61111111112,-18333.0,-0.173999994993,1.57000005245,-3.838827561130506,8.004133777104686,-9.67041519455676,0.13290223585767236,0.10812183256204379,-0.12867971184882432
4093,1674856780226.03,-6380.372549019608,-38132.86274509804,125910.84313725492,103837.78431372553,33830.3137254902,-18348.156862745094,-0.173999994993,1.5700000524500002,-5.303251617043856,10.562672850122418,-12.315297666866789,0.1501081644901738,0.09464666041817077,-0.25284379803212215
4094,1674856780259.36,-6472.0,-37720.8,125507.0,103841.5,33830.8,-18358.0,-0.173999994993,1.57000005245,-4.429709112645518,11.321661006405806,-12.395627127992563,0.123061166414185,0.024100077176998292,-0.3153971329638802
4095,1674856780292.69,-6495.0,-37426.829268292684,125183.19512195126,103844.26829268293,33829.29268292683,-18363.878048780487,-0.173999994993,1.5700000524499995,-3.535902543285514,11.696204391186583,-12.033136499029732,0.10047071897750215,-0.013185679917742922,-0.30881107570278554
4096,1674856780326.02,-6492.226415094339,-36896.79245283019,124733.83018867926,103845.05660377356,33824.83018867925,-18371.207547169808,-0.173999994993,1.57000005245,-1.1186495886184111,12.36193167588875,-11.771302745707972,0.07273020581649546,-0.05484083407061075,-0.2305297874880016
4097,1674856780359.35,-6402.2,-36570.8,124542.4,103845.0,33823.0,-18373.0,-0.173999994993,1.57000005245,0.6980664858080424,11.501144691981315,-9.646965805172057,0.03500362109941278,-0.07800772835309824,-0.15001508047650666
4098,1674856780392.68,-6348.604651162789,-36371.06976744186,124389.18604651165,103846.25581395348,33822.67441860465,-18373.325581395347,-0.173999994993,1.57000005245,1.464100392778781,10.558640755984529,-7.940877453613201,0.019877245830966127,-0.06618913085300038,-0.0944845770068264
4099,1674856780426.01,-6292.4509803921555,-36091.56862745098,124019.9411764706,103848.52941176473,33822.137254901965,-18374.70588235294,-0.173999994993,1.5700000524500002,1.9979533855098313,8.05303931362755,-7.139598571412878,0.03473156365415039,-0.02693199169898533,-0.03498679235901487
4100,1674856780459.34,-6238.0625,-35898.625,123724.0,103850.1875,33822.0625,-18376.8125,-0.173999994993,1.57000005245,1.6415392324183546,6.722421116652188,-8.184810520805657,0.05188015840987814,-0.009375939467942409,-0.03812874735923346
4101,1674856780492.67,-6190.038461538462,-35826.153846153844,123522.38461538461,103850.96153846152,33821.53846153846,-18377.76923076923,-0.17399999499300006,1.57000005245,1.5858202792598088,5.449696718328418,-8.66887564946021,0.047061897666966064,-0.011360718492854653,-0.044440903751201216
4102,1674856780526.0002,-6207.446428571428,-35650.875,123165.67857142855,103852.69642857145,33821.66071428572,-18379.60714285714,-0.173999994993,1.57000005245,0.8501333319081233,4.407359150214002,-8.543449011624064,0.04167416742966203,-0.004765918924925083,-0.04901732734588193
4103,1674856780559.33,-6180.5294117647045,-35426.05882352941,122943.82352941176,103857.23529411764,33823.882352941175,-18379.117647058818,-0.173999994993,1.57000005245,0.575393837693254,4.726132238351817,-7.802531562720918,0.07048508657647642,0.018200422190809046,-0.02305362151839956
4104,1674856780592.66,-6103.605263157896,-35287.81578947369,122837.92105263154,103860.13157894736,33825.0,-18378.578947368416,-0.173999994993,1.57000005245,0.8644252818024446,5.383920095325077,-6.845301993960369,0.09170977843663804,0.03461900102455385,-0.008097746847344137
4105,1674856780625.99,-6010.75,-35105.145833333336,122731.14583333331,103863.33333333331,33826.416666666664,-18379.791666666668,-0.173999994993,1.57000005245,1.967163997926047,5.457851253995748,-4.345775781316547,0.10637998091244992,0.0475644133739243,-0.0018453429893006135
4106,1674856780659.32,-5948.555555555556,-34958.77777777778,122684.0,103866.88888888886,33837.0,-18383.44444444444,-0.173999994993,1.57000005245,2.3199707564200813,4.673276958504534,-2.5984968109152407,0.09654558814479582,0.13118936391702588,-0.04327216019339605
4107,1674856780692.65,-5880.0666666666675,-34911.08888888889,122637.53333333335,103868.24444444443,33864.066666666666,-18393.244444444445,-0.173999994993,1.57000005245,2.2356093029359463,3.767640432689214,-2.004076307236399,0.08113667776857793,0.3907068042579662,-0.14667001185237705
4108,1674856780725.98,-5634.702127659574,-34755.51063829787,122628.4680851064,103871.51063829787,33894.29787234042,-18406.63829787234,-0.173999994993,1.57000005245,3.760851010813455,3.4966969178682574,-1.0268811673107239,0.0817811353787828,0.6788803362753835,-0.26849324994942464
4109,1674856780759.31,-5414.833333333333,-34523.5,122671.33333333331,103875.0,33896.5,-18412.33333333333,-0.173999994993,1.57000005245,5.337748503527197,4.353206388794432,-0.1266824416766854,0.08111913219585802,0.5950600939672575,-0.28891782136861116
4110,1674856780792.64,-5183.108695652174,-34291.086956521736,122708.89130434785,103876.73913043477,33895.391304347824,-18414.391304347828,-0.173999994993,1.57000005245,6.970277375096091,6.200641879331916,0.7136521538549072,0.08495528370888594,0.31327688904590384,-0.211489403041925
4111,1674856780825.97,-4708.266666666666,-33845.688888888886,122760.2,103877.0,33895.0,-18415.11111111111,-0.173999994993,1.57000005245,9.265276395878356,9.099123104557394,1.3174505573336914,0.05489910565311609,0.00702188111447007,-0.08473655818826814
4112,1674856780859.3,-4361.375,-33515.75,122781.75,103877.0,33894.375,-18416.75,-0.173999994993,1.57000005245,10.535629177171407,10.078501252864852,1.1042772573595458,0.020002080719226625,-0.02125215661779667,-0.04417113099980305
4113,1674856780892.63,-3836.0877192982452,-33117.94736842105,122758.31578947367,103877.15789473684,33893.45614035088,-18445.087719298244,-0.173999994993,1.57000005245,13.47156382317272,11.732570778865863,0.494291405350128,0.004188063576999065,-0.019353597275610552,-0.30699620533675614
4114,1674856780925.96,-3379.232054832502,-32809.339276166625,122754.53926517238,103884.01959898286,33902.016172894764,-18509.68767935648,-0.173999994993,1.57000005245,13.291682611450497,10.364537428074728,-0.05661459359810617,0.07020285714212239,0.07016851403517739,-0.9458601273411859
4115,1674856780959.29,-2922.3728813559333,-32500.728813559326,122750.7627118644,103890.8813559322,33910.57627118644,-18574.28813559322,-0.173999994993,1.57000005245,14.391465080181232,10.151232334683334,-0.309904862055715,0.13882712822445795,0.16202846765050322,-1.575537292730343
4116,1674856780992.62,-2267.95,-32040.65,122810.5,103902.7,33928.2,-18680.65,-0.173999994993,1.57000005245,15.682908727037796,10.77402583517094,0.5218930713836041,0.25544599852980715,0.3474725293553309,-2.355852870774435
4117,1674856781025.95,-1850.875,-31758.71875,122865.59375,103906.9375,33940.59375,-18722.375,-0.173999994993,1.57000005245,15.285093783957402,10.50725201192497,1.110657346518112,0.22920170354651334,0.38581435607617925,-2.1270839858317676
4118,1674856781059.2798,-1273.4888888888886,-31386.022222222222,122932.82222222222,103911.26666666666,33983.444444444445,-18735.355555555558,-0.173999994993,1.57000005245,16.490523171478255,11.148202556431302,1.8207818743959283,0.20387364438742842,0.7287569468993969,-1.610835514954332
4119,1674856781092.61,-786.047619047619,-30986.42857142857,122986.90476190475,103918.85714285713,34019.142857142855,-18737.0,-0.173999994993,1.5700000524500002,14.820508264448213,10.543262582848199,1.7642249052423018,0.1615872800930728,0.9095188234088566,-0.5635589217725351
4120,1674856781125.94,-473.8235294117647,-30726.411764705877,123014.11764705885,103923.23529411764,34037.76470588235,-18740.117647058818,-0.173999994993,1.57000005245,13.771889076272842,10.3240951417744,1.4853869842477063,0.1629939403699544,0.9718063497774875,-0.1774448579253156
4121,1674856781159.2698,113.03448275862068,-30300.689655172413,123047.34482758619,103929.1724137931,34059.0,-18750.89655172413,-0.173999994993,1.5653448659775862,13.86661803155571,10.854406631680057,1.1453383688357544,0.17907515867181703,0.755629652178493,-0.15542603747677142
4122,1674856781192.6,431.02739115918007,-30080.17433787003,123057.02066523756,103935.07730100203,34057.6874949595,-18764.457256511534,-0.173999994993,1.5526723652467804,12.171981337173774,9.063461517057291,0.7012312314244533,0.16221774609215475,0.3854870390553026,-0.27459940607884137
4123,1674856781225.93,749.0178571428571,-29859.660714285717,123066.69642857145,103940.98214285713,34056.375,-18778.01785714286,-0.173999994993,1.53999996185,12.229651154856493,8.668388210692614,0.5258416007366108,0.1774862549332704,0.18612267270072283,-0.37903990601654797
4124,1674856781259.26,970.8695652173913,-29515.434782608696,123104.8695652174,103950.0,34051.217391304344,-18811.478260869564,-0.173999994993,1.5399999618500002,8.57918863614025,7.853315651106247,0.575303558305239,0.2082962034980632,-0.07783368790336746,-0.6058762590646357
4125,1674856781292.59,1003.5,-29270.84375,123142.0,103956.4375,34053.53125,-18824.8125,-0.173999994993,1.53999996185,5.725308493328337,8.09411247196722,0.8498770521787197,0.2136232841573773,-0.04156660497392161,-0.6036123747179123
4126,1674856781325.92,1014.1428571428572,-28948.42857142857,123207.59183673467,103966.71428571428,34052.551020408166,-18835.714285714286,-0.173999994993,1.5399999618499998,2.6515097160836603,9.11323500980014,1.409096493305675,0.2573473129182096,-0.038243602446898985,-0.5770214340181091
4127,1674856781359.25,994.1428571428572,-28786.42857142857,123261.0,103971.28571428572,34051.42857142857,-18842.571428571428,-0.173999994993,1.53999996185,0.23275642896262325,7.290797720638406,1.5614616389081053,0.21287868456451942,0.0021119356842464374,-0.3109628430381926
4128,1674856781392.58,950.4146341463414,-28664.658536585368,123338.12195121955,103972.12195121954,34051.19512195122,-18856.146341463416,-0.173999994993,1.53999996185,-0.5309047251131999,6.062467788888559,1.9614158613072314,0.1568605833849639,-0.023363633894433095,-0.31336981570964656
4129,1674856781425.91,786.7,-28181.58,123669.82,103974.08,34048.82,-18881.8,-0.173999994993,1.5399999618499998,-2.2746626985346223,7.669270051882667,4.622757370644176,0.07366448008092051,-0.03731402200656903,-0.46090403214381165
4130,1674856781459.24,610.6666666666666,-27673.11111111111,124001.11111111115,103976.77777777775,34046.11111111112,-18894.777777777777,-0.173999994993,1.53999996185,-3.8351484230519906,11.13429732234097,7.401858245672213,0.05492614222812259,-0.053179970508500075,-0.5221163591164857
4131,1674856781492.57,529.92,-27259.58,124317.4,103978.9,34043.0,-18904.56,-0.173999994993,1.5399999618499998,-4.205369014108094,14.052193035773305,9.793761206638626,0.06778725108006883,-0.08195939733703768,-0.48418574825762045
4132,1674856781525.9,526.0645161290323,-26610.580645161288,124757.51612903224,103982.54838709676,34039.967741935485,-18914.25806451613,-0.173999994993,1.53999996185,-2.6066096728492933,15.711575421047423,10.878055838915335,0.08469240895447445,-0.08853144840699528,-0.3246130560370368
4133,1674856781559.23,579.4615384615385,-26140.57692307692,125050.69230769233,103986.34615384617,34040.03846153846,-18919.53846153846,-0.17399999499300006,1.53999996185,-0.31208204122687216,15.326886185694057,10.496869289155711,0.09569337298399039,-0.06073264876187636,-0.24763173077503245
4134,1674856781592.56,649.1666666666666,-25688.54761904762,125359.52380952385,103990.09523809524,34040.02380952382,-18925.23809523809,-0.173999994993,1.53999996185,1.1925828474216082,15.711905714439332,10.422288135266678,0.11196358213984127,-0.029765033615987323,-0.20680185825686292
4135,1674856781625.89,783.4634146341464,-24855.829268292684,125810.21951219512,103994.9268292683,34039.73170731707,-18931.36585365853,-0.173999994993,1.53999996185,2.574250213893871,17.549288562914242,10.528094979309046,0.12379686516640558,-0.0023605981078076155,-0.17109504878239115
4136,1674856781659.22,942.8571428571428,-24252.42857142857,126117.14285714286,103996.85714285713,34038.71428571428,-18939.714285714286,-0.173999994993,1.53999996185,3.6343207953164907,18.88338859391785,10.66558006846377,0.10512050969777369,-0.01324307290712983,-0.20177839553719612
4137,1674856781692.5498,1110.4705882352941,-23392.823529411766,126496.35294117649,103998.37254901961,34037.8431372549,-18952.431372549017,-0.173999994993,1.5399999618499998,4.613511868839304,22.959607007961235,11.369462406086598,0.08278165830675256,-0.02180893767623862,-0.27196071215510736
4138,1674856781725.88,1324.2424242424242,-22203.848484848488,127042.87878787876,104001.87878787877,34037.15151515151,-18968.909090909092,-0.173999994993,1.53999996185,5.408330531025477,26.522460884476526,12.327824423032268,0.06952648680395786,-0.025804505438392602,-0.37546997101996166
4139,1674856781759.21,1573.608695652174,-21681.91304347826,127409.65217391304,104003.08695652174,34035.69565217391,-18979.478260869564,-0.173999994993,1.5399999618500002,6.308143835286006,25.70772876585419,12.926383286911845,0.062304332056815064,-0.03018934739373581,-0.39767951896830533
4140,1674856781792.5398,1770.090909090909,-21113.93181818182,127843.11363636365,104003.70454545453,34033.72727272727,-18989.022727272728,-0.15277272361250002,1.5399999618500002,6.596861825641806,22.791184418457842,13.468954030412542,0.0533252171282008,-0.04116280926550228,-0.36594998367114323
4141,1674856781825.87,2131.435897435897,-20514.589743589742,128338.53846153848,104005.82051282053,34029.84615384616,-18995.615384615383,-0.08074359118170256,1.53999996185,8.07271100682868,16.89423494368341,12.957857614102826,0.03942098936976964,-0.07306060777475977,-0.2670892362228133
4142,1674856781859.2,2288.909090909091,-20198.454545454544,128554.45454545454,104008.54545454547,34027.818181818184,-18998.909090909092,-0.0540000014007,1.5399999618500002,7.153702015383402,14.836054674030633,11.44915307431953,0.05459040117895542,-0.07878240559657422,-0.19432773520342883
4143,1674856781892.53,2460.1041666666665,-19863.02083333333,128695.5,104011.35416666669,34026.291666666664,-19004.4375,-0.0540000014007,1.5399999618499998,6.900791547985949,12.51031081429952,8.524675650770687,0.07650372779824081,-0.07436318689749051,-0.15416254056758993
4144,1674856781925.86,2803.666666666666,-19077.266666666666,128794.08888888887,104014.46666666666,34029.177777777775,-19020.6,-0.08333333225712666,1.5399999618500002,6.722975767802086,14.374657701261322,4.555965007788351,0.086470182416638,-0.0066845620219005185,-0.249870796554666
4145,1674856781959.19,2966.222222222222,-18638.33333333333,128819.55555555555,104016.66666666669,34029.77777777778,-19033.222222222223,-0.0839999988675,1.53999996185,6.7738047246734245,15.602767980835546,2.651270879612081,0.08122021402335271,0.019597917404963416,-0.34316574998776056
4146,1674856781992.52,3164.894736842105,-18415.21052631579,128810.97368421053,104018.6052631579,34030.42105263158,-19034.552631578947,-0.08084210439731053,1.53999996185,7.048605949353594,14.479549240468659,1.1548514860009804,0.07251820791798386,0.041297936600649454,-0.30118165263641233
4147,1674856782025.85,3668.555555555556,-18120.177777777782,128745.53333333335,104020.42222222225,34032.022222222215,-19037.711111111108,-0.05400000140070002,1.5399999618500002,8.649745497772136,9.571855792243813,-0.4856011121085772,0.05956153326150614,0.028447266447628097,-0.17112874747902204
4148,1674856782059.18,4325.419354838709,-18067.3870967742,128626.16129032258,104022.3870967742,34033.77419354839,-19053.935483870966,-0.0540000014007,1.53999996185,13.593346916642373,5.710023852018935,-1.9341402772036629,0.057210031919047534,0.039968189181156584,-0.2071540348069112
4149,1674856782092.51,4850.9473684210525,-18124.052631578947,128506.1052631579,104024.0,34033.84210526317,-19061.84210526316,-0.0540000014007,1.53999996185,16.862221132264597,2.9118671763082262,-3.0489907075126905,0.053952781174114776,0.034213995858034786,-0.27292257787089713
4150,1674856782125.8398,5470.238095238095,-18199.73809523809,128296.45238095238,104027.57142857145,34036.59523809524,-19064.928571428565,-0.05400000140069999,1.53999996185,18.018678511561216,-0.7956825550176777,-4.491272225648417,0.07149945139380691,0.04573495503269348,-0.2722025999762594
4151,1674856782159.1702,6348.083333333332,-18344.1875,127893.79166666669,104034.41666666669,34037.270833333336,-19087.166666666668,-0.0540000014007,1.5399999618499998,20.228596295658974,-2.768269334264979,-7.324397372371866,0.12030720787680164,0.03496996506518676,-0.33234288048577715
4152,1674856782192.5,6833.75,-18420.75,127648.5,104036.5,34041.0,-19100.0,-0.0540000014007,1.53999996185,19.829979474101986,-2.9672640274867583,-8.576894049104974,0.12501212101999448,0.07158636356518522,-0.38161575174108187
4153,1674856782225.8298,7184.390243902439,-18436.19512195122,127401.04878048779,104038.58536585367,34043.14634146341,-19101.048780487807,-0.0540000014007,1.53999996185,17.143192584808872,-2.3647973631746746,-8.954917107209775,0.11014993360275198,0.06551781279931558,-0.3612367555685276
4154,1674856782259.1602,7821.804347826086,-18454.10869565217,126869.95652173914,104042.23913043477,34042.0,-19106.565217391304,-0.0540000014007,1.5399999618500002,14.738664037145071,-1.099324739852528,-10.239348577143067,0.07823231527812936,0.0472967998430865,-0.19400506584425228
4155,1674856782292.49,8194.242424242424,-18424.15151515152,126374.03030303027,104042.48484848485,34037.0,-19129.81818181818,-0.0540000014007,1.53999996185,13.60625925425685,-0.03401609824547913,-12.745957242517477,0.05985423310609613,-0.04000403170577418,-0.298212316505714
4156,1674856782325.8198,8418.9375,-18495.75,126044.0,104043.4375,34034.125,-19138.875,-0.0540000014007,1.53999996185,12.346675341098589,-0.5956086834709337,-13.571834778709025,0.048525900467292306,-0.0902227183211619,-0.378301101204005
4157,1674856782359.15,8600.5,-18684.91304347826,125604.93478260867,104047.04347826086,34030.34782608696,-19142.978260869564,-0.0540000014007,1.5399999618500002,7.787760785183413,-2.3082719456635936,-12.651513391873166,0.04804825825403599,-0.11653369621701477,-0.36416836478703835
4158,1674856782392.48,8814.854166666666,-18911.875,125000.89583333331,104050.04166666669,34032.3125,-19153.20833333333,-0.0540000014007,1.5399999618499998,6.206740010083226,-4.877716432560453,-13.732709956605513,0.07557563203274298,-0.046879788697818926,-0.23392502280276375
4159,1674856782425.8098,9240.7,-19132.3,124640.4,104050.1,34039.4,-19161.6,-0.05400000140070002,1.53999996185,8.21845877701996,-6.3661378392526125,-14.037397245850409,0.06663151125642928,0.052755671079467166,-0.22727280929877416
4160,1674856782459.14,9730.0,-19308.916666666668,124337.97222222225,104049.19444444444,34037.694444444445,-19166.80555555556,-0.0540000014007,1.53999996185,11.296134331273299,-6.240661817618959,-12.670889401682956,0.02151176686706778,0.07347387791669474,-0.238296832723519
4161,1674856782492.47,10310.066666666668,-19324.488888888893,123834.2,104049.35555555556,34033.555555555555,-19182.733333333334,-0.045333334389648886,1.5399999618500002,14.953616507267064,-4.126558019174741,-11.66812420486311,-0.006861776933765107,0.012432288804699819,-0.2952794505724015
4162,1674856782525.8,10859.558823529409,-19309.823529411766,123378.5588235294,104049.02941176473,34030.5,-19207.058823529413,-0.006352941396035294,1.53999996185,16.19016930651539,-1.7754086738710215,-12.619644151830164,-0.010706927951269136,-0.08900869225517426,-0.4546326330121602
4163,1674856782559.13,11177.5,-19306.571428571428,123111.35714285714,104051.14285714287,34032.142857142855,-19213.14285714286,0.06457142957617856,1.53999996185,14.47643700370328,0.023454909686866365,-12.267368351331916,0.019486184741600136,-0.05552117466658794,-0.46341871726177836
4164,1674856782592.46,11331.345454545457,-19275.6,122781.09090909091,104055.58181818182,34033.58181818182,-19213.78181818182,0.2356909085403455,1.53999996185,10.213808610187119,0.4889368748465645,-10.53213901078145,0.06226886201563848,0.00026277226301034867,-0.31051561793032917
4165,1674856782625.79,11483.791666666664,-19470.416666666668,122378.54166666669,104058.58333333331,34033.166666666664,-19216.166666666668,0.4164999897283333,1.5399999618499998,6.242961384722414,-1.6060879788622682,-10.001167817662138,0.09554870142328636,0.026669391438427555,-0.09108777231748559
4166,1674856782659.12,11504.739130434782,-19714.08695652174,122076.08695652176,104058.82608695653,34033.0,-19220.0,0.5274782543598695,1.5399999618500002,3.2727109050221075,-4.075553282753442,-10.353712968135913,0.07683980202343496,0.008572265706715614,-0.06857812565394829
4167,1674856782692.45,11439.829787234043,-20166.042553191488,121547.02127659574,104059.8510638298,34033.063829787236,-19222.40425531915,0.7090638254551277,1.5399999618500002,1.0849445238980622,-8.905328298573606,-12.341940346559824,0.042696701158946915,-0.005180385167342203,-0.08623296867302475
4168,1674856782725.78,11201.285714285714,-20854.97619047619,120704.07142857145,104060.11904761904,34032.09523809524,-19229.904761904763,0.876380965823381,1.53999996185,-2.825340190538944,-13.846980587985328,-16.746376523280862,0.01535871781140371,-0.010715327457504925,-0.137394545928439
4169,1674856782759.11,10818.166666666666,-21103.83333333333,120186.33333333331,104060.0,34031.0,-19233.0,0.95300000906,1.5399999618499998,-6.866399939151676,-13.898854183786824,-18.899420632426718,0.011740352032849516,-0.020001948639829438,-0.13001287268095682
4170,1674856782792.4402,10912.763636363636,-21489.545454545456,119609.96363636365,104061.16363636364,34032.218181818185,-19233.163636363635,1.0149999954477815,1.53999996185,-5.271176272011917,-13.23632162307323,-19.372468244922917,0.013127007272567203,-0.008457305599309925,-0.10760431867904847
4171,1674856782825.77,11235.333333333336,-21889.61904761905,119020.23809523805,104062.42857142855,34032.57142857143,-19234.428571428565,1.06299996376,1.53999996185,0.3405330738499061,-10.34746837172842,-16.840021063964567,0.023097586375068476,0.0047623957148394255,-0.04524260611756293
4172,1674856782859.1,11163.107142857143,-21969.10714285714,118667.96428571428,104063.0,34033.0,-19237.428571428565,1.0851428338457143,1.53999996185,3.449765281236209,-8.653612479923526,-15.185216604822976,0.030003022638958324,0.020001979193505288,-0.04429013215015996
4173,1674856782892.4302,11120.240740740739,-22145.018518518522,118159.92592592591,104062.68518518518,34032.555555555555,-19243.62962962963,1.09399998188,1.53999996185,2.074997308417627,-6.555400120865369,-14.501836496671308,0.015217066913441359,0.0033740927501646964,-0.10467024702006156
4174,1674856782925.76,10981.333333333334,-22310.66666666667,117783.33333333331,104062.0,34032.0,-19251.0,1.09399998188,1.5399999618499998,-2.540258247045038,-4.210899544841473,-12.370283239881184,-0.00428618304785998,-0.005714884502898002,-0.16573101026199627
4175,1674856782959.0898,10903.25,-22632.384615384613,117366.28846153848,104061.5,34031.442307692305,-19259.17307692308,1.09399998188,1.549807683776923,-2.5988411161943525,-6.633458223436201,-13.018087673229154,-0.015001551810022912,-0.015578525962703163,-0.2174674305544891
4176,1674856782992.4202,10775.15625,-23069.5,116746.1875,104062.71875,34033.125,-19264.65625,1.069625005125625,1.57000005245,-3.451188449360552,-9.245721398622736,-14.138777711462977,0.0003355048256091225,0.005694795776327106,-0.21028747650975202
4177,1674856783025.75,10755.047619047618,-23374.809523809527,116355.95238095238,104063.0,34034.0,-19265.95238095238,1.06400001049,1.5700000524500002,-2.2630759562038576,-10.642481787796894,-14.275217299505082,0.010000871352142622,0.02000185329347916,-0.14953870489536222
4178,1674856783059.0798,10654.12962962963,-23918.222222222223,115677.68518518518,104059.35185185184,34030.055555555555,-19310.166666666668,1.0245555550953702,1.57000005245,-2.49144649149625,-12.859662045367175,-16.88771480044102,-0.021483915417136356,-0.01386922387558058,-0.5099886330098221
4179,1674856783092.4102,10502.5,-24246.5,115150.0,104047.5,34025.0,-19419.5,1.0039999485,1.57000005245,-2.7268265501513596,-11.77118765288825,-15.963473548318348,-0.15220174194232153,-0.08125778985412697,-1.5485840540079856
4180,1674856783125.74,10462.510638297872,-24463.72340425532,114741.40425531914,104021.65957446807,34026.04255319149,-19625.31914893617,0.9663404099485532,1.57000005245,-2.9256547307244207,-10.890233974416079,-16.147099081745342,-0.4134459227982145,-0.07958208202265367,-3.5940289656114985
4181,1674856783159.07,10355.0,-24723.0,114160.38235294115,103959.5,34015.05882352941,-20023.58823529412,0.9385294142890588,1.57000005245,-2.9915802653333987,-8.048555635172109,-15.174501484630321,-0.9986170643901723,-0.1499815202140189,-7.134919523450654
4182,1674856783192.4,10191.375,-24869.04166666667,113803.54166666669,103899.54166666669,34054.666666666664,-20244.125,0.912999987602,1.57000005245,-3.1115687788656055,-6.226051288609793,-13.465954436070687,-1.4797341233672439,0.2966986187776193,-8.24708661007008
4183,1674856783225.73,10065.125,-25178.5,113363.3125,103740.47916666669,33962.25,-20636.666666666668,0.912999987602,1.57000005245,-3.9742564794742496,-7.148474748218137,-13.78228961844843,-2.812083087443439,-0.6379849338614835,-10.114479073692921
4184,1674856783259.06,9924.447368421052,-25660.263157894737,112843.2105263158,103302.84210526316,33747.84210526317,-21295.684210526317,0.912999987602,1.57000005245,-4.30595880509025,-9.373557662972106,-13.173030833582274,-6.567224669843181,-2.672425260422196,-12.722218310744793
4185,1674856783292.39,9819.454545454546,-25931.272727272728,112571.0,102883.72727272726,33669.63636363636,-21781.0,0.912999987602,1.57000005245,-3.7195754759585475,-10.62336789574939,-12.326640379529076,-10.159166745631834,-3.8506848023017994,-15.370286553868262
4186,1674856783325.72,9682.16,-26270.72,112238.12,102193.42,33857.18,-22448.46,0.8878000080581601,1.5700000524499995,-3.8300317172463214,-10.92328657862271,-11.253043869453075,-15.472133317296263,-1.0508083465636269,-18.119738388357288
4187,1674856783359.05,9430.622222222222,-26734.844444444443,111723.31111111108,101084.64444444444,34495.977777777785,-23093.044444444444,0.8396666646002223,1.57000005245,-4.938741451669615,-10.746882217131336,-11.200107851967305,-22.18417373151334,7.4820816686230955,-17.975393298005013
4188,1674856783392.38,9266.0,-26867.0,111494.0,100659.0,34862.0,-23055.0,0.823000013828,1.57000005245,-5.535098050022018,-9.358196294007838,-10.7710686591845,-22.249476706135624,11.924827708675137,-12.741241475111865
4189,1674856783425.71,9180.76,-27020.22,111273.26,100356.44,35000.22,-22987.26,0.7806800103186601,1.5700000524499995,-5.014501755994716,-7.495741686402343,-9.649559136770208,-18.37162528243484,11.431543172720785,-5.388523436240875
4190,1674856783459.04,9095.568181818182,-27454.363636363636,110912.40909090909,100046.75,35047.86363636364,-22934.25,0.7620000243190002,1.57000005245,-3.350879696943418,-7.195904324601909,-8.109828974516438,-10.379989293677207,5.519424403230737,1.5881023193124963
4191,1674856783492.37,8879.29411764706,-27884.058823529413,110636.0,99971.9411764706,35121.35294117647,-22818.764705882357,0.7620000243189999,1.57000005245,-3.8674365028754205,-10.171581553805291,-8.580837972458246,-6.871259256705834,2.593782710857488,2.3625836622372476
4192,1674856783525.7002,8690.102564102563,-28422.64102564103,110365.43589743588,99926.23076923077,35084.46153846154,-22821.66666666667,0.7620000243189999,1.57000005245,-4.907053563423961,-14.025579941951555,-9.079127659201648,-4.302512474926309,0.8424976597774126,1.6560950613666556
4193,1674856783559.03,8243.604166666666,-29093.85416666667,109981.60416666669,99872.6875,35073.125,-22724.02083333333,0.7620000243189999,1.57000005245,-8.520504938028376,-16.396555695452765,-9.308986438758113,-1.7407989219326865,0.25263747759216953,2.102504141882182
4194,1674856783592.36,7945.8,-29476.0,109776.6,99836.2,35081.6,-22618.6,0.7620000243189999,1.57000005245,-9.335885590000602,-15.92101571767733,-8.594867458152335,-1.357548259816263,-0.39756906726902946,2.0018497045041492
4195,1674856783625.6902,7577.0625,-29858.5625,109553.875,99772.72916666669,35068.083333333336,-22450.66666666667,0.7620000243189999,1.57000005245,-11.131520409518478,-14.360666318690152,-8.116429710074824,-1.5351698666110511,-0.16379887766628465,3.710369493316193
